LOCATION,TIME,Value
LTU,2023-Q3,73.80456
RUS,2009-Q4,66.97739
RUS,2010-Q1,66.86517
RUS,2010-Q2,67.25357
RUS,2010-Q3,67.48769
RUS,2010-Q4,67.61127
RUS,2011-Q1,67.86036
RUS,2011-Q2,67.86237
RUS,2011-Q3,68.16273
RUS,2011-Q4,68.28942
RUS,2012-Q1,68.58321
RUS,2012-Q2,69.14046
RUS,2012-Q3,69.09837
RUS,2012-Q4,69.08044
RUS,2013-Q1,69.16153
RUS,2013-Q2,68.68951
RUS,2013-Q3,68.63514
RUS,2013-Q4,68.82336
RUS,2014-Q1,69.22432
RUS,2014-Q2,69.2189
RUS,2014-Q3,69.27634
RUS,2014-Q4,69.58697
RUS,2015-Q1,69.29296
RUS,2015-Q2,69.1921
RUS,2015-Q3,69.41416
RUS,2015-Q4,69.30076
RUS,2016-Q1,69.53355
RUS,2016-Q2,69.83944
RUS,2016-Q3,70.06429
RUS,2016-Q4,70.29263
RUS,2017-Q1,70.28012
RUS,2017-Q2,70.15013
RUS,2017-Q3,70.24126
RUS,2017-Q4,70.53878
RUS,2018-Q1,70.98338
RUS,2018-Q2,71.03603
RUS,2018-Q3,70.89587
RUS,2018-Q4,71.041
RUS,2019-Q1,70.8099
RUS,2019-Q2,70.64869
RUS,2019-Q3,70.71784
RUS,2019-Q4,71.08635
RUS,2020-Q1,71.0795
RUS,2020-Q2,70.18101
RUS,2020-Q3,69.6964
RUS,2020-Q4,69.75356
RUS,2021-Q1,70.2616
RUS,2021-Q2,71.38441
RUS,2021-Q3,71.96723
RUS,2021-Q4,72.26421
CRI,2010-Q3,59.82221
CRI,2010-Q4,59.4301
CRI,2011-Q1,57.20576
CRI,2011-Q2,56.26653
CRI,2011-Q3,58.30302
CRI,2011-Q4,60.58237
CRI,2012-Q1,62.75637
CRI,2012-Q2,61.51035
CRI,2012-Q3,61.47501
CRI,2012-Q4,61.50837
CRI,2013-Q1,60.74109
CRI,2013-Q2,61.12076
CRI,2013-Q3,61.90006
CRI,2013-Q4,63.30004
CRI,2014-Q1,62.80204
CRI,2014-Q2,61.23232
CRI,2014-Q3,61.60734
CRI,2014-Q4,61.32146
CRI,2015-Q1,60.7186
CRI,2015-Q2,61.48014
CRI,2015-Q3,61.02555
CRI,2015-Q4,59.53615
CRI,2016-Q1,59.0303
CRI,2016-Q2,57.45566
CRI,2016-Q3,57.83308
CRI,2016-Q4,60.53406
CRI,2017-Q1,60.34304
CRI,2017-Q2,60.52156
CRI,2017-Q3,60.2851
CRI,2017-Q4,57.99788
CRI,2018-Q1,58.40683
CRI,2018-Q2,62.24781
CRI,2018-Q3,61.2893
CRI,2018-Q4,61.86226
CRI,2019-Q1,61.69806
CRI,2019-Q2,62.00516
CRI,2019-Q3,61.26518
CRI,2019-Q4,61.62133
CRI,2020-Q1,61.96293
CRI,2020-Q2,49.69787
CRI,2020-Q3,52.40552
CRI,2020-Q4,55.25658
CRI,2021-Q1,56.04257
CRI,2021-Q2,55.59557
CRI,2021-Q3,58.32516
CRI,2021-Q4,58.65159
CRI,2022-Q1,58.62284
CRI,2022-Q2,60.02401
CRI,2022-Q3,60.90527
CRI,2022-Q4,60.68662
CRI,2023-Q1,58.98521
CRI,2023-Q2,59.30724
CRI,2023-Q3,58.17517
CRI,2023-Q4,58.10932
